,total_transactions,unique_days_active,activity_span_days,avg_tx_per_day,total_deposit_usd,total_borrow_usd,total_repay_usd,total_redeem_usd,total_liquidation_usd,net_deposit_usd,net_borrow_usd,borrow_to_deposit_ratio,repay_to_borrow_ratio,liquidation_flag,num_liquidations,liquidation_frequency,unique_assets_deposited,unique_assets_borrowed
0x0492641c71d27fc4ad2913abc02af5dae2d7e9ec,2,2,10,1.0,0.7193371595189733,0.0,0.0,0.7879342837229146,0.0,-0.06859712420394137,0.0,0.0,0.0,0,0,0.0,1,0
0x04936487d69f08a304bd6470c2f0cf6e6aa609d7,4,2,1,2.0,0.6719600790077844,2.1838658973810513e-13,2.1814627727097682e-13,0.0,0.0,0.6719600790077844,2.4031246712831566e-16,3.249993512420776e-13,0.9988996006237539,0,0,0.0,1,1
0x049403324eaf7b38e6fe3bf547c1f9e13391ce3f,9,1,0,9.0,32.76965068192379,14.734309158630351,4.5442545021023495,12.582796420581776,0.0,20.186854261342017,10.190054656528002,0.44963278069845297,0.308413136522294,0,0,0.0,3,2
0x0494a6fe59e7b6db7cc4d8530f95f4f836e2100b,1,1,0,1.0,0.17418462229487502,0.0,0.0,0.0,0.0,0.17418462229487502,0.0,0.0,0.0,0,0,0.0,1,0
0x0494f503912c101bfd76b88e4f5d8a33de284d1a,25,16,129,1.5625,0.0,0.0,0.0,69262.47372886547,0.0,-69262.47372886547,0.0,0.0,0.0,0,0,0.0,0,0
0x049569adb8a1e8a9349e9f1111c7b7993a4612eb,68,20,83,3.4,14105.88255423277,7999.736410961149,8079.27528026164,8457.49760260306,0.0,5648.3849516297105,-79.53886930049066,0.5671205881804721,1.0099426862604508,0,0,0.0,6,4
0x0495a81819e5fe5c6d737b8b7d974ffdbd3532d9,2,2,7,1.0,0.009888541430278725,0.0,0.0,0.0,0.0,0.009888541430278725,0.0,0.0,0.0,0,0,0.0,2,0
0x0495ef8dec406418adbeb8e66b78ffbf7fd07a34,2,2,8,1.0,2.0700112370468164,0.0,0.0,0.0,0.0,2.0700112370468164,0.0,0.0,0.0,0,0,0.0,1,0
0x04962bc8ed7ea4f608dedf636790035d058b1daf,45,9,51,5.0,2498.1238954488044,1526.927597710971,772.4994245266773,1179.3157324453052,0.0,1318.8081630034992,754.4281731842937,0.6112297314367783,0.5059175207028396,0,0,0.0,6,4
0x04963f5707c9db2d613e8d402453f88a72f1c6d4,4,1,0,4.0,1957.667132330198,706.100067779479,706.100067779479,1970.7231628127488,0.0,-13.056030482550796,0.0,0.3606844371642552,1.0,0,0,0.0,1,1
0x049675d578aff8a085ea67947751cc2df717b863,15,1,0,15.0,0.0,14236.557038895846,28695.027221543605,10736.150389501208,0.0,-10736.150389501208,-14458.47018264776,0.0,2.015587556959567,0,0,0.0,0,3
0x0496c02f3d8eadbc5558913ef6dc5fff59077df0,2,2,14,1.0,97.34544013491616,1.0011271650572382e-11,0.0,0.0,0.0,97.34544013491616,1.0011271650572382e-11,1.028427385679004e-13,0.0,0,0,0.0,1,1
0x049702e543254ea9f16abe9d6aa9b1d1e9efbee4,1,1,0,1.0,0.1726714706970477,0.0,0.0,0.0,0.0,0.1726714706970477,0.0,0.0,0.0,0,0,0.0,1,0
0x0497139c9c7c0faef171143f71b0fe54fa24dcb1,1,1,0,1.0,11.749564727338448,0.0,0.0,0.0,0.0,11.749564727338448,0.0,0.0,0.0,0,0,0.0,1,0
0x04973fe77a1f4ea0c3d647661fc0c95e11e538e1,1,1,0,1.0,0.1534357094221803,0.0,0.0,0.0,0.0,0.1534357094221803,0.0,0.0,0.0,0,0,0.0,1,0
0x049808d5eaa90a2665b9703d2246dded34f1eb73,1,1,0,1.0,1.188265618032368,0.0,0.0,0.0,0.0,1.188265618032368,0.0,0.0,0.0,0,0,0.0,1,0
0x0498ee7e380650bbe94857a759ae11d071683fd0,3,2,1,1.5,0.0,0.0,0.0,48.06179302744369,0.0,-48.06179302744369,0.0,0.0,0.0,0,0,0.0,0,0
0x049940feda4277b7f01ef10fca0b975c541d8fca,345,89,110,3.8764044943820224,6064126.750311121,3518707.858595643,3524481.8215893637,8401505.791308668,0.0,-2337379.040997546,-5773.962993720546,0.5802497215967848,1.0016409327587728,0,0,0.0,6,3
0x04997f327d508cc66bf2afbaec867a5b45fcb231,6,4,12,1.5,1443.5128101954758,691.1197149189738,0.0,0.0,0.0,1443.5128101954758,691.1197149189738,0.4787762949089344,0.0,0,0,0.0,2,1
0x04998145f9615270181f46cacd96e3fb2275bb64,8,3,8,2.6666666666666665,4542.899198527071,1179.554705664777,1180.4450555252924,0.0,0.0,4542.899198527071,-0.8903498605154709,0.2596480032062389,1.0007548186245534,0,0,0.0,1,1
0x0499c4984578346f1fafe15213c6f5b31bcefb21,2,2,8,1.0,4.0723053159911975e-12,0.0,0.0,0.0,0.0,4.0723053159911975e-12,0.0,0.0,0.0,0,0,0.0,1,0
0x0499f8afe7234321fd3da64116141431fc08ff35,14,4,19,3.5,14718.187988453727,11415.207448335846,11441.7470821462,14763.086987217332,0.0,-44.89899876360505,-26.539633810352825,0.7755851098851954,1.0023249366190206,0,0,0.0,2,1
0x049a198dd6d7937a07520d6f0f6c3570d7b00d9a,28,6,6,4.666666666666667,2925.087748646954,1510.3491626943764,175.1787170313422,197.00085106554585,0.0,2728.0868975814083,1335.1704456630343,0.5163431980435502,0.11598557562599193,0,0,0.0,3,2
0x049b8457a23bef5354c65d1cbbfa3bb897782ec1,165,30,69,5.5,96418.81511787754,29554.66232633632,25956.28008877445,80800.32980040865,0.0,15618.48531746889,3598.382237561873,0.30652380751831526,0.8782465454069717,0,0,0.0,7,4
0x049c43731aa8c4cbc14252e52af0e55c5a48df15,19,6,6,3.1666666666666665,13670.688172678168,7568.258381572245,4589.706041121431,0.0,0.0,13670.688172678168,2978.552340450814,0.5536120995501851,0.6064415100172567,0,0,0.0,3,2
0x049ca02e4394a5ddea5ef9c3194d82e640187573,74,13,16,5.6923076923076925,35217.66020203129,17594.352715763056,17644.440137368907,116199.63591195762,0.0,-80981.97570992634,-50.08742160585098,0.49958891689085705,1.0028467896725168,0,0,0.0,5,3
0x049df4b2adb3260c5df50f4faa072fa821f0f89a,1,1,0,1.0,0.16426427158889423,0.0,0.0,0.0,0.0,0.16426427158889423,0.0,0.0,0.0,0,0,0.0,1,0
0x049ebefecd528c6580c11d00e353e52b49c56dd2,3,2,8,1.5,22.140439076672294,0.0,0.0,8.389694571067029,0.0,13.750744505605265,0.0,0.0,0.0,0,0,0.0,2,0
0x049ed9ff140a2ad73db0cbd993771d16e86b4b5e,1,1,0,1.0,1.1114072426896276e-12,0.0,0.0,0.0,0.0,1.1114072426896276e-12,0.0,0.0,0.0,0,0,0.0,1,0
0x049eebc628e60f804daae62df6c3715b9273b2c2,329,47,64,7.0,18055.351170531103,13572.077410303673,14574.819463378226,9722.799580031053,0.0,8332.55159050005,-1002.742053074553,0.7516927963414652,1.0738827242698519,0,0,0.0,7,4
0x049fa027e31206dd10b1ef184e7f564b41eef68f,5,1,0,5.0,9.579444052383455,4.091790966135406,0.0,0.0,0.0,9.579444052383455,4.091790966135406,0.427142842920757,0.0,0,0,0.0,1,1
0x049fd5a7f8d59517260baefa017b79c0ce19f0d0,1,1,0,1.0,1.1076766161975927e-12,0.0,0.0,0.0,0.0,1.1076766161975927e-12,0.0,0.0,0.0,0,0,0.0,1,0
0x04a0362b7c9bea7f14cbf1f33998ff552f731ce0,1,1,0,1.0,1.0023518826884934,0.0,0.0,0.0,0.0,1.0023518826884934,0.0,0.0,0.0,0,0,0.0,1,0
0x04a0457e163ceef461efc4d0c2a374bad426d1dc,19,4,3,4.75,142.15196031078852,42.32613343115832,42.5477276363705,1228.6475817822686,0.0,-1086.49562147148,-0.22159420521218465,0.29775272418769455,1.0052353992025422,0,0,0.0,2,1
0x04a157b002ddedb4b3fdbf6b0cd338be5acfd033,3,1,0,3.0,0.0,0.0,0.0,1041.1412055228936,0.0,-1041.1412055228936,0.0,0.0,0.0,0,0,0.0,0,0
0x04a2bcf8c95199866c4ccd9362fdee975eee406d,1,1,0,1.0,1.0925424879600005,0.0,0.0,0.0,0.0,1.0925424879600005,0.0,0.0,0.0,0,0,0.0,1,0
0x04a38539567837666eb4ee6e027005d14410386d,56,25,119,2.24,23589.994512642945,7231.952928337467,5.520049389747257e-09,2814.0136771003645,0.0,20775.98083554258,7231.952928331947,0.3065686566591415,7.632861336967033e-13,0,0,0.0,6,3
0x04a3d07f39b643948c39ad3d3aa24ef03a6b7cfc,8,3,85,2.6666666666666665,1941.172993946483,0.0,0.0,2859.6147153974252,0.0,-918.4417214509422,0.0,0.0,0.0,0,0,0.0,3,0
0x04a43f4584372de76a0c687b3225ac6abeb63504,5,3,6,1.6666666666666667,1500.3874382394213,0.0,0.0,1051.2065955341736,0.0,449.18084270524764,0.0,0.0,0.0,0,0,0.0,3,0
0x04a4a3260cfa79343b0d5165dfed70c3236fab43,17,14,17,1.2142857142857142,0.891037920150377,0.0,0.0,1.4412809148356998e-10,0.0,0.8910379200062489,0.0,0.0,0.0,0,0,0.0,2,0
0x04a4f6e1c8b1917fd9b937a44b5d35fc3e12a275,2,1,0,2.0,0.021230756246160085,0.004555956276000018,0.0,0.0,0.0,0.021230756246160085,0.004555956276000018,0.21459227467811157,0.0,0,0,0.0,1,1
0x04a5f2cd0cdc04f4c483d3dffc71c218551500d1,4,1,0,4.0,31.471165391082945,10.478964560687816,0.0,0.0,0.0,31.471165391082945,10.478964560687816,0.3329703374650667,0.0,0,0,0.0,2,1
0x04a610f9b627d61b1be63f6dbce3cf67ee38a005,4,1,0,4.0,7598.77567107026,1996.7224808472793,1996.7224808472793,7598.77567107026,0.0,0.0,0.0,0.26276897322408366,1.0,0,0,0.0,1,1
0x04a6b09c4708f4c94670cc52b15b3dddb6c7d04c,29,14,86,2.0714285714285716,73353.12962743136,2.6596095021917655e-08,7.135955730941141e-09,17241.490444453713,0.0,56111.639182977655,1.9460139290976515e-08,3.625761457895819e-13,0.26830840110401355,0,0,0.0,4,1
0x04a6b171582bf89567aa91780db5ad2479fc383c,3,1,0,3.0,5.896048931968108,2.9480244853892295,0.0,0.0,0.0,5.896048931968108,2.9480244853892295,0.5000000032912167,0.0,0,0,0.0,1,1
0x04a72dd82489175d80e1c165e1aba1771955a0f0,21,7,25,3.0,54154.44261094255,17015.587065694042,16923.706576849923,54433.65351874462,0.0,-279.21090780207305,91.8804888441191,0.31420482319313614,0.9946002163493164,0,0,0.0,3,1
0x04a74af2379f0263a60b5df186e0e66d32c88539,11,5,16,2.2,8116.4739886031975,2600.549892203571,0.0,213.42091556184758,0.0,7903.05307304135,2600.549892203571,0.32040389655103324,0.0,0,0,0.0,4,1
0x04a8b2bc24fd83f62bf1a3b4365932e5a25404f6,1,1,0,1.0,0.19064924528960764,0.0,0.0,0.0,0.0,0.19064924528960764,0.0,0.0,0.0,0,0,0.0,1,0
0x04a965e6c08deeb868d46f4706c70f2df2a0e2aa,3,1,0,3.0,0.002238362875294743,1.0031117590340705e-15,0.0,0.0,0.0,0.002238362875294743,1.0031117590340705e-15,4.481452806895677e-13,0.0,0,0,0.0,1,1
0x04a9674c700ebf21d4ab7dcbd5fc6ee6db08c398,1,1,0,1.0,0.14042646726356012,0.0,0.0,0.0,0.0,0.14042646726356012,0.0,0.0,0.0,0,0,0.0,1,0
0x04a9e17c30292cef63922a16dd24ce3893775ea0,2,2,5,1.0,2.1901122540111655,0.0,0.0,0.0,0.0,2.1901122540111655,0.0,0.0,0.0,0,0,0.0,1,0
0x04aa1e3a5c1a5b16d83694daa6dde6acfee54eb8,1,1,0,1.0,1.239674588401654,0.0,0.0,0.0,0.0,1.239674588401654,0.0,0.0,0.0,0,0,0.0,1,0
0x04aa925e6db233c1af8850a3dcb165ab328f9dfb,1,1,0,1.0,0.02119712179832007,0.0,0.0,0.0,0.0,0.02119712179832007,0.0,0.0,0.0,0,0,0.0,1,0
0x04ab33227e660e5f2e8263a030a00b71c9323bac,10,3,6,3.3333333333333335,0.0,0.0,0.0,201584.5614765838,0.0,-201584.5614765838,0.0,0.0,0.0,0,0,0.0,0,0
0x04aba30626401711e202d5f616cc3bd5fd436408,3,2,6,1.5,1.9992174620047498,0.0,0.0,0.0,0.0,1.9992174620047498,0.0,0.0,0.0,0,0,0.0,2,0
0x04ac9be993d9bb591192402243a45e1e9f72b1f8,6,2,4,3.0,4267.7281395143145,3371.6641780127284,3378.403989029927,4278.973896488741,0.0,-11.245756974426513,-6.739811017198463,0.7900372441240923,1.001998956794437,0,0,0.0,1,1
0x04ae0e27e25f13714dbd04b248b64dd748761b79,1,1,0,1.0,1.0173337887748122,0.0,0.0,0.0,0.0,1.0173337887748122,0.0,0.0,0.0,0,0,0.0,1,0
0x04ae4c5aa43f580c6648a3bb4624c73ccae49014,1,1,0,1.0,0.23843827896881678,0.0,0.0,0.0,0.0,0.23843827896881678,0.0,0.0,0.0,0,0,0.0,1,0
0x04ae8c108743167c7457073ba8c1571fd5d56325,5,3,2,1.6666666666666667,18.218705498030232,1.0489866066005147,1.028840400734879,8.042451582662713,0.0,10.17625391536752,0.020146205865635647,0.0575774500945706,0.9807946014383119,0,0,0.0,2,1
0x04ae99f5c4658cad9939c31bc45dd80406f8585d,1,1,0,1.0,1.0724686284791447e-12,0.0,0.0,0.0,0.0,1.0724686284791447e-12,0.0,0.0,0.0,0,0,0.0,1,0
0x04afc5c09a6f06070c0cdbaf2b2604e371f50f41,2,1,0,2.0,1904.28029675142,0.0,0.0,0.0,0.0,1904.28029675142,0.0,0.0,0.0,0,0,0.0,2,0
0x04b0a41216bb2d497f14975b2822033f7448e8b1,2,2,10,1.0,1.1862078824045545e-12,0.0,0.0,0.0,0.0,1.1862078824045545e-12,0.0,0.0,0.0,0,0,0.0,1,0
0x04b12ef29de958ef09e983938f51a52fa5f7c487,2,1,0,2.0,100.6698599768394,49.78886452579907,0.0,0.0,0.0,100.6698599768394,49.78886452579907,0.49457568071768193,0.0,0,0,0.0,1,1
0x04b16c6a736628ce683a80c5596d31cc5356cc4b,2,2,26,1.0,875.736947267182,0.0,0.0,792.793218977121,0.0,82.94372829006102,0.0,0.0,0.0,0,0,0.0,1,0
0x04b195e405d68f64d1ec39cd6504dfc8ac048243,1,1,0,1.0,0.16531417622476371,0.0,0.0,0.0,0.0,0.16531417622476371,0.0,0.0,0.0,0,0,0.0,1,0
0x04b223027e2abc98aa863153c652fd9ee45ef855,1,1,0,1.0,1.8673583707083654,0.0,0.0,0.0,0.0,1.8673583707083654,0.0,0.0,0.0,0,0,0.0,1,0
0x04b2c599c7edc44ffbcd800cf946d5f46db7836c,18,11,120,1.6363636363636365,16925.031281174797,4157.665683198127,216.73514147704455,0.0,0.0,16925.031281174797,3940.9305417210826,0.24565187585931222,0.05212904499582786,0,0,0.0,3,2
0x04b2f0087765e57f51ef3c91b2be23d0a02839a6,23,8,22,2.875,16538.060341001477,9.004384641461787e-09,9.038561074276112e-09,37298.30943227249,0.0,-20760.24909127101,-3.417643281432487e-11,5.444643722297919e-13,1.0037955323073333,0,0,0.0,3,1
0x04b351407edcbcf7d3eaf684be50036b27421a43,1,1,0,1.0,1.107468631291003e-12,0.0,0.0,0.0,0.0,1.107468631291003e-12,0.0,0.0,0.0,0,0,0.0,1,0
0x04b3ed7b273e9d71d85e364d5101652648be0867,1,1,0,1.0,1.028358224508947,0.0,0.0,0.0,0.0,1.028358224508947,0.0,0.0,0.0,0,0,0.0,1,0
0x04b432062e5c082fb32738f31fff2e635e6e7f1f,9,8,8,1.125,23.983961683437958,0.0,0.0,3.8902228188178093e-10,0.0,23.983961683048935,0.0,0.0,0.0,0,0,0.0,3,0
0x04b504db381e3058c6f83218501b74d647bbdbd5,1,1,0,1.0,0.010726310684001697,0.0,0.0,0.0,0.0,0.010726310684001697,0.0,0.0,0.0,0,0,0.0,1,0
0x04b5171a7265fe54b02418c345cf4ecb7a6deb11,4,1,0,4.0,2400.2657050527396,502.0523352500015,502.0523352500015,2400.2657050527396,0.0,0.0,0.0,0.20916531623692478,1.0,0,0,0.0,1,1
0x04b5762ee57e2fa1cc1dd2e13d284d0284f2d41e,64,5,12,12.8,37881.646243869545,26638.660723884674,18990.174850631684,26825.655298336285,0.0,11055.99094553326,7648.48587325299,0.7032075784772859,0.7128802400191527,0,0,0.0,1,1
0x04b59920172985237d8c10f2ee2b3dbf7d56154c,5,1,0,5.0,2014.9450959987432,1712.3615196557048,333.4598748803215,333.4598748803215,0.0,1681.4852211184218,1378.9016447753834,0.8498303616590319,0.19473684210526318,0,0,0.0,1,1
0x04b5c5d08ddef275535c5a95a62f803fc1cd3dba,211,71,79,2.971830985915493,247683.12188847188,137848.82242867156,115151.90484602521,235592.29440440718,0.0,12090.827484064706,22696.917582646347,0.5565531529869155,0.8353492094980308,0,0,0.0,8,6
0x04b6c3d520b2521ed9bf523c03967f4a28a32b50,35,15,78,2.3333333333333335,229.05865255551285,110.3405422985075,1.0018330197211507e-11,1.9769054227939047e-10,0.0,229.05865255531515,110.34054229849748,0.48171305064219844,9.079464346032146e-14,0,0,0.0,4,2
0x04b6ea5a19b8945eddc4a141408ec34c2a55a34e,3,1,0,3.0,0.05310752572374179,4.1104327031202997e-13,0.0,6.249414066013239e-14,0.0,0.0531075257236793,4.1104327031202997e-13,7.739830931876243e-12,0.0,0,0,0.0,1,1
0x04b7e41c0ec19ae1572ad124fded5030d8f399d5,1,1,0,1.0,0.0,0.0,0.0,1.0290420725030945e-08,0.0,-1.0290420725030945e-08,0.0,0.0,0.0,0,0,0.0,0,0
0x04b7f0bb0ec9de8313180276279984125e9c3f7c,3,3,5,1.0,140.2923225914231,73.80617870174088,0.0,0.0,0.0,140.2923225914231,73.80617870174088,0.5260885081836479,0.0,0,0,0.0,2,1
0x04b80ffd9e33286ced79539f6e2a20ca45247833,5,4,93,1.25,8008.475694691501,0.0,0.0,1.9056325963691513e-10,0.0,8008.47569469131,0.0,0.0,0.0,0,0,0.0,3,0
0x04b8b16b405662a4d14e27d943036dbd31aab01a,14,8,46,1.75,5465.737102853083,3.000039877837469e-09,3.026502817381195e-09,7442.40000317263,0.0,-1976.6629003195467,-2.6462939543726136e-11,5.488811154622613e-13,1.0088208625956003,0,0,0.0,5,1
0x04b9164c0335c93939dc6edb65d2274e96129afe,1,1,0,1.0,3.7288955941456843,0.0,0.0,0.0,0.0,3.7288955941456843,0.0,0.0,0.0,0,0,0.0,1,0
0x04b95fbf82c747ebb71e9117c979aaa7ae0830f1,1,1,0,1.0,0.0,0.0,0.0,7262.2461247604015,0.0,-7262.2461247604015,0.0,0.0,0.0,0,0,0.0,0,0
0x04b98ee207121943d1e76080a5b4b93345663335,41,16,39,2.5625,6551.346123613578,123155.80943327693,123673.44405283117,144236.3913927545,0.0,-137685.04526914092,-517.6346195542428,18.798550268833438,1.0042030873081524,0,0,0.0,3,4
0x04ba162fac660a46e6b234413543a18cf101670e,1,1,0,1.0,1.1321484780659459e-12,0.0,0.0,0.0,0.0,1.1321484780659459e-12,0.0,0.0,0.0,0,0,0.0,1,0
0x04bc46819f14a5580ed913688666c6f589f55403,2,1,0,2.0,1.1365824544099496,0.0,0.0,0.0,0.0,1.1365824544099496,0.0,0.0,0.0,0,0,0.0,1,0
0x04bc88e5693ac863f9c693930354cf6a000ef077,1,1,0,1.0,0.17704710475460367,0.0,0.0,0.0,0.0,0.17704710475460367,0.0,0.0,0.0,0,0,0.0,1,0
0x04bcedca9d869d3d6cb35c8e5751160cea90ca4a,1,1,0,1.0,0.22603542030325904,0.0,0.0,0.0,0.0,0.22603542030325904,0.0,0.0,0.0,0,0,0.0,1,0
0x04bdc271b7afd68bbd52c9366880849c15ba42b7,25,13,70,1.9230769230769231,2133.6435696647604,34.15849774296827,1.758839419110591e-10,249.97547290326298,0.0,1883.6680967614975,34.15849774279239,0.01600946766771138,5.149053779663535e-12,0,0,0.0,3,2
0x04bdc83e595387020b8cc984cb0e51320f546d74,2,2,5,1.0,1.060287775912627,0.0,0.0,0.0,0.0,1.060287775912627,0.0,0.0,0.0,0,0,0.0,1,0
0x04bdfb9f9704694ca365b8e27bbdb7e093475340,5,1,0,5.0,0.0,11.9526083831875,24.1260901653211,712.2734992705796,0.0,-712.2734992705796,-12.1734817821336,0.0,2.018479096098955,0,0,0.0,0,1
0x04be2a942c1060db1c7615670bb55950a52f8b15,7,1,0,7.0,19.861533625348862,0.9941100089159657,3.38991417669454,12.382243140838794,0.0,7.479290484510068,-2.395804167778574,0.05005202657901522,3.409999040640478,0,0,0.0,2,1
0x04bed630357309dc193bebce09a2ae1381166b33,8,5,52,1.6,1215.339865737224,301.6118192217126,302.91635985805436,0.0,0.0,1215.339865737224,-1.3045406363417555,0.24817076089144427,1.0043252304890042,0,0,0.0,2,1
0x04bee613690e98a1959f236c38abaa5f2439b14a,13,10,99,1.3,298.42265240028104,125.60793810288787,0.0,293.804806734104,0.0,4.617845666177061,125.60793810288787,0.42090617817580117,0.0,0,0,0.0,2,1
0x04bef5ce18d1211e16d3dd30252f7eca71198412,1,1,0,1.0,0.17790117682720535,0.0,0.0,0.0,0.0,0.17790117682720535,0.0,0.0,0.0,0,0,0.0,1,0
0x04bf664ad34a7a838518ba3c22eb1174584589b1,1,1,0,1.0,1.8040378483079096,0.0,0.0,0.0,0.0,1.8040378483079096,0.0,0.0,0.0,0,0,0.0,1,0
0x04c009847728a5d8094b1c88954d5f1a39d02c75,1,1,0,1.0,11.33397913202877,0.0,0.0,0.0,0.0,11.33397913202877,0.0,0.0,0.0,0,0,0.0,1,0
0x04c0186b3414b05f8e6d35b8d51f01c25f10011c,7,3,37,2.3333333333333335,33432.18857971141,2.5019708126462914e-08,0.0,0.0,0.0,33432.18857971141,2.5019708126462914e-08,7.48371829346713e-13,0.0,1,1,0.14285714285714285,1,1
0x04c172c3ea090370e7947415ea2d0ee6a486702b,1,1,0,1.0,1.1025943064186614e-12,0.0,0.0,0.0,0.0,1.1025943064186614e-12,0.0,0.0,0.0,0,0,0.0,1,0
0x04c18cbf703c72591f1800b52d801a948f55e00c,66,24,100,2.75,96477.28795933761,35792.451713807124,36408.016899866765,154645.63175516398,0.0,-58168.34379582637,-615.5651860596408,0.3709935516522045,1.0171981844379268,0,0,0.0,4,3
0x04c21b856704bd1bf00faceae9a76af5742aa60d,1,1,0,1.0,1.3380549005848374,0.0,0.0,0.0,0.0,1.3380549005848374,0.0,0.0,0.0,0,0,0.0,1,0
0x04c233493c34a74c4739fc589b52d25c5776de4e,3,1,0,3.0,0.0022557052314817684,6.0836139686034645e-18,0.0,0.0,0.0,0.0022557052314817684,6.0836139686034645e-18,2.696989785587876e-15,0.0,0,0,0.0,1,1
0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,2,2,23,1.0,4.527217740267893,0.0,0.0,426.65293217609474,0.0,-422.12571443582686,0.0,0.0,0.0,0,0,0.0,1,0
0x04c2596bb175752f87f3f41e7352543beec82edf,2,2,0,1.0,2.039405320595711,0.0,0.0,0.0,0.0,2.039405320595711,0.0,0.0,0.0,0,0,0.0,1,0
0x04c28766bf1e464f9a87432281d6a456342b7c3e,1,1,0,1.0,1.0801121507220515,0.0,0.0,0.0,0.0,1.0801121507220515,0.0,0.0,0.0,0,0,0.0,1,0
0x04c2c40c7ea88a5a45995542d85b9b21b333b26c,1,1,0,1.0,1.0999861594219145,0.0,0.0,0.0,0.0,1.0999861594219145,0.0,0.0,0.0,0,0,0.0,1,0
0x04c2e657cb2b0d86d7129819808430d889ed2660,20,8,35,2.5,233157.7047186658,2.9071990912618424e-08,2.909044587067541e-08,774522.7398224132,0.0,-541365.0351037474,-1.8454958056986493e-11,1.2468809876001073e-13,1.0006348020028093,0,0,0.0,2,1
0x04c322117e21cd15163b9954eff247e9f32359a9,6,3,27,2.0,2.030483103068448,1.1365237938343968e-06,0.0,0.0,0.0,2.030483103068448,1.1365237938343968e-06,5.59730732118328e-07,0.0,0,0,0.0,2,1
0x04c3611d4504b454f1309e0f523db8d0f95feac2,101,34,97,2.9705882352941178,45107.9770578271,13388.571168723818,2621.0412084022164,26815.95525651441,0.0,18292.021801312687,10767.5299603216,0.2968116072143972,0.19576705948466425,1,3,0.0297029702970297,5,2
0x04c3ef3269f17c13df50fc16197df38f90c5c587,1,1,0,1.0,1.0947877783805775,0.0,0.0,0.0,0.0,1.0947877783805775,0.0,0.0,0.0,0,0,0.0,1,0
0x04c444bcd609e73fa141cdeb401f9b6ce83d7cbd,6,4,26,1.5,117023.16928167392,90159.64090379803,0.0,0.0,0.0,117023.16928167392,90159.64090379803,0.7704426521451015,0.0,0,0,0.0,2,2
0x04c478f571836b5dbcf487f7936f3416c4df0b67,1,1,0,1.0,1.2486283898460129,0.0,0.0,0.0,0.0,1.2486283898460129,0.0,0.0,0.0,0,0,0.0,1,0
0x04c55912af70c59cefbc350eb864071f24835fcf,118,13,34,9.076923076923077,25799.134599980374,17596.990038689095,15465.663143232574,22102.797175587086,0.0,3696.3374243932885,2131.326895456521,0.6820767561212104,0.8788811671330982,0,0,0.0,4,4
0x04c5b00702a584b793238546243d15f6edb61527,4,3,29,1.3333333333333333,10219.597798495897,0.0,0.0,10218.064604909052,0.0,1.5331935868453002,0.0,0.0,0.0,0,0,0.0,2,0
0x04c5ed69842a879976fb324716396c09a6470585,2,1,0,2.0,0.04001894316000016,0.005050076626327671,0.0,0.0,0.0,0.04001894316000016,0.005050076626327671,0.12619215370423217,0.0,0,0,0.0,1,1
0x04c609ac41995cf128cde8e7835aeed7e8bb7d8a,1,1,0,1.0,0.0,0.0,0.0,40.15528199315628,0.0,-40.15528199315628,0.0,0.0,0.0,0,0,0.0,0,0
0x04c665fe7d65749cb83076630cae591cb8ec8307,1,1,0,1.0,0.9893745032397964,0.0,0.0,0.0,0.0,0.9893745032397964,0.0,0.0,0.0,0,0,0.0,1,0
0x04c66a0474f1c6dee2a36fc6254f60989ba2651a,17,3,3,5.666666666666667,1062.3955932574747,437.2011534808027,439.0757610367268,1472.9731358951933,0.0,-410.5775426377186,-1.8746075559241149,0.4115238770336707,1.004287746134701,0,0,0.0,3,2
0x04c6afa4eb74e06d5258c5a96eeedc60f24c271a,2,2,5,1.0,5.054942998132907,0.0,0.0,0.0,0.0,5.054942998132907,0.0,0.0,0.0,0,0,0.0,1,0
0x04c703a95f5d4215926e8b45668f709bcfef0163,2,2,2,1.0,2.041564213999219e-12,0.0,0.0,0.0,0.0,2.041564213999219e-12,0.0,0.0,0.0,0,0,0.0,1,0
0x04c873241fe90e09ceaa93cdab3cc5c55ab863cd,26,7,69,3.7142857142857144,325.277395964745,30.77398816286646,3.3339924056495186e-09,32.90969700300189,0.0,292.3676989617431,30.77398815953247,0.09460844357657697,1.0833800247159685e-10,0,0,0.0,4,3
0x04c89b6513400df610c062f09bc243a743f34fd9,85,30,106,2.8333333333333335,33731.45682626813,24645.812648649826,7732.089447836514,20439.773062527147,0.0,13291.68376374098,16913.72320081331,0.7306477385660105,0.3137283220506873,0,0,0.0,4,6
0x04c9029e4d939213902d632ba2fb6f4fe2cbdc8c,1,1,0,1.0,0.17458227651310435,0.0,0.0,0.0,0.0,0.17458227651310435,0.0,0.0,0.0,0,0,0.0,1,0
0x04c9481dd5aaf3a65d387b5e8c53e805c95cb70a,12,5,11,2.4,14541.904355899398,1.0003946933728114e-08,1.001243185693935e-08,36946.740635345544,0.0,-22404.836279446146,-8.484923211237098e-12,6.879392608348222e-13,1.000848157558956,0,0,0.0,2,1
0x04c95c6f8ea7ff7c3f7a2f148fae75650c5a875e,9,6,68,1.5,33559.11695490949,0.0,0.0,27985.464549559714,0.0,5573.652405349778,0.0,0.0,0.0,0,0,0.0,3,0
